mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,spectral_centroids,spectral_bandwidth,spectral_contrast,spectral_rolloff,meanfreq,maxfreq,minfreq,label
-432.6443787,150.0442352,-29.71235275,-5.23545742,-0.438508332,-12.88919449,4.857126713,-10.37608528,-5.799370289,1.601320505,-16.25937271,0.187821358,7.988209248,-7.782064438,0.125179261,-2.021128178,-9.225495338,-0.114048474,-3.633301258,-4.902186394,1909.706332,1605.269104,22.71445382,3669.081577,1909.706332,3797.068679,949.3272579,1.0
-316.2155151,167.2057953,-38.99575424,33.08784866,11.01365471,-34.07929611,12.31744289,-0.66738975,-9.79962635,11.6301403,0.42733559,0.693675101,1.047046661,-2.207880974,4.757909775,-6.866455078,-2.721109867,8.748894691,-6.001955032,-2.863737822,1944.167011,1848.903565,22.1819148,4180.959302,1944.167011,3267.034927,1102.737081,1.0
-533.3041992,147.3012543,-24.43073654,13.31897449,8.232568741,-16.6972084,9.912401199,0.293666333,-0.979946434,8.101231575,-8.31152153,-0.344656825,4.48392868,-6.596545219,3.086043835,2.381205797,-4.697023869,0.309185296,-3.38083005,-2.704048395,1855.457214,1738.725425,21.55124699,3772.256541,1855.457214,3895.34824,813.7500784,1.0
-496.1915588,183.5910339,-63.5784874,31.46399879,3.986834049,-17.5786438,37.96541214,-4.874984741,-4.010790825,12.02322292,-15.65080547,7.461492062,7.095988274,-4.436765194,12.17970657,-6.531795025,-6.698832512,3.46221447,-12.00462818,-0.515689433,2009.47845,1984.60683,20.60462397,4238.167696,2009.47845,3423.415978,1101.433453,1.0
-585.579834,121.9512634,-4.193076134,25.07291222,7.191197872,-36.31129074,-0.62916249,17.60036087,-2.872355461,-3.822661161,0.673727632,-5.520195007,-19.82781029,-25.3565464,-12.02735138,-8.368299484,-12.42024326,-3.565627813,-2.008486032,-11.77287197,1949.841506,1587.69068,23.5844249,3749.523074,1949.841506,3607.680751,349.2641589,1.0
-400.8486328,153.0582123,-48.61766434,3.348891258,13.49174118,-13.56110287,4.993830681,-8.849596024,-2.91932559,11.97186375,-4.200181484,3.327709913,-0.123460121,-15.21777534,0.370601743,-4.069283009,-15.08717155,-1.34984827,-4.116161823,-12.27817535,2042.635659,1576.533954,23.33280406,3779.251453,2042.635659,3183.018354,1000.814372,1.0
-354.7937317,151.859848,-54.92005157,39.46444321,25.18475342,-9.16344738,31.16012955,5.190680981,9.191213608,26.72851372,4.606782913,17.56638336,15.58180237,1.014054656,11.18669891,3.477924585,7.22135067,12.77836514,-2.282806873,5.652255058,1680.95706,1854.182281,22.13276925,3717.095269,1680.95706,3659.289774,835.2354355,1.0
-452.2740784,129.5105286,-29.14199829,7.474110126,12.67981148,-0.806275308,9.427734375,-13.79528522,-4.29532671,11.04878044,-5.446976662,8.096687317,12.36682129,-6.945509434,-3.593971968,-1.41318655,0.610728741,2.976415396,-12.93724728,-13.86768436,1733.562676,1666.387972,22.67985321,3515.942951,1733.562676,3459.550613,815.6089726,1.0
-445.453064,123.7375565,1.609621644,38.45698929,23.46289635,1.773285866,10.23143291,-12.26206207,-2.442425728,4.17995882,-17.80503082,-3.612730742,0.708916962,-12.80887794,-5.212358475,-6.707112312,-5.688217163,2.76911664,-2.95485878,-1.818273544,1957.408399,1850.937865,21.49616253,3785.74673,1957.408399,5166.037266,495.9955525,1.0
-393.1360779,203.5410156,-12.18520355,8.371208191,20.38473892,5.471543789,17.51208687,2.204435349,9.518041611,14.67873669,-4.230359077,13.12478638,10.52524376,-15.55842876,-1.566759944,4.944703102,-0.792673349,5.619737148,-2.949805498,-1.869270563,972.6206725,1287.874739,21.60760302,1928.597384,972.6206725,1875.481732,299.8801943,1.0
-455.0901184,92.07589722,-10.69015503,-10.90758801,9.600804329,-9.322795868,-16.26934242,-0.19236818,2.761654377,-6.493168354,-6.670399189,-2.590150833,-5.178630829,-6.681904793,-5.948733807,-7.425280094,-3.629190683,-0.993342757,-8.075325012,-8.887243271,1901.515647,1544.161702,21.09439688,3694.563045,1901.515647,3508.212502,519.5722004,1.0
-405.7348328,122.1020355,-53.48809052,11.74421787,0.529627264,-35.8000412,4.571354866,1.830636382,-6.896039009,1.617680788,3.035120249,19.3546772,8.914889336,-6.047661781,8.007288933,5.814925671,8.646906853,13.83752728,-5.280786991,-0.983121693,2499.763002,1816.022767,23.05607563,4601.903161,2499.763002,4426.989585,1351.829276,1.0
-420.4491272,146.8861847,-14.2655077,-28.78170967,-0.661272228,-4.883474827,-7.881191254,-9.970149994,-13.05863094,-9.386033058,-5.904105186,-7.889752388,-12.70743084,-10.69425869,-10.04081631,-16.01271629,-8.494738579,-4.566865921,-20.01704407,-16.82853508,1314.820324,1225.344266,23.79936739,2440.475109,1314.820324,2059.967675,670.1053566,1.0
-408.1286316,140.7646637,-19.34251785,5.006109715,26.89426041,-3.059411526,-1.890143156,-1.156048059,-6.368489265,2.532815695,1.353790283,-4.958928585,-1.945329905,-1.924232602,-7.848056316,-7.578649044,-0.890485048,-0.643828452,-4.254759789,-3.940814972,1569.468547,1581.588829,20.74961908,3235.147166,1569.468547,2484.014978,762.1170365,1.0
-447.870575,165.0423431,-81.95288086,15.76668167,19.36111069,-34.23282623,19.66870117,10.92940712,-12.60876751,10.35125542,-1.94272995,-5.168916225,5.05739212,-2.093462229,1.709220052,-3.970432043,-5.842644691,7.125089169,-3.467275858,-4.028047085,2511.825565,1614.36185,21.57244014,4278.888081,2511.825565,3678.148993,1158.031738,1.0
-436.5850525,154.027832,-20.29033279,0.457745373,2.400212526,-6.670543671,7.349534512,-10.93666649,-7.14276123,2.021164894,-6.71608448,0.028064832,-2.190674543,-3.029611826,1.541713357,-8.921271324,-3.228257418,3.097201109,-6.021490574,-3.618904352,2164.719364,1678.131871,20.75724527,4170.716751,2164.719364,3939.432399,659.4167718,1.0
-363.2434387,162.6177368,-24.74539375,-20.92545891,5.245921612,-13.76207066,-9.605827332,-8.416397095,-10.55224609,-0.966318369,-6.167804241,-9.288492203,0.753551722,-0.068607092,-9.462410927,-16.09501839,-11.11269855,-1.171476483,-9.408689499,-15.57022476,1511.735858,1399.882728,23.00859768,2789.471294,1511.735858,2916.211084,1001.979426,1.0
-495.8564453,108.2259903,10.34189129,6.575895309,9.146965027,0.660646141,9.49636364,4.360126972,-3.950789928,0.53031069,-1.254017353,-0.143255368,3.480723381,-5.100073814,-10.45471859,-6.750771999,-4.763650417,-5.681218624,-8.660074234,-6.85188055,1368.866377,1634.521863,19.42505921,3062.023074,1368.866377,2678.791147,632.8366443,1.0
-451.967041,146.3224487,-41.86254883,20.50801849,25.08632851,-25.47492599,-7.605459213,-3.650110483,-5.487255096,3.893127918,1.976147056,6.296822548,-1.41571033,-6.768436909,4.600835323,-0.974240184,-2.241514206,3.441648483,-5.32326746,-2.458079338,1779.447573,1514.925036,22.85186976,3243.39117,1779.447573,3437.419225,964.090387,1.0
-530.8303223,80.80876923,-7.541404247,-21.52025414,-4.923342705,-7.320279598,-9.175061226,-3.151580811,-1.713384271,-2.783207655,-2.820331335,-4.108608723,-7.575753212,-10.94162941,-9.176913261,-4.081895351,-4.22296381,-8.390603065,-8.604876518,-5.319782734,2109.800609,1635.143426,20.50096377,4064.29415,2109.800609,3642.022493,655.4936441,1.0
-439.8907166,161.2283936,15.48895645,-9.705310822,-4.438829422,6.926189899,7.679646015,-13.39019108,-1.533581734,13.74356747,1.713200808,-3.165505171,-1.195549488,2.465097189,1.410529375,-4.178889751,3.405771732,1.958080173,-5.666112423,3.399674654,965.151552,1232.29264,22.92791736,1799.191497,965.151552,2262.723594,466.6478204,1.0
-323.4219971,193.3559113,-29.24792671,20.00855446,14.19480419,-24.04794884,9.428927422,-2.63181591,-6.387561798,11.06437683,-10.27509594,-3.806126118,6.10359621,-10.162817,2.868212461,5.875671387,-6.60849762,4.588835239,-0.254076749,-9.856790543,1383.367966,1529.179311,21.44951047,2813.70367,1383.367966,3060.847206,681.241884,1.0
-428.2032166,152.035965,-10.96118069,36.65804672,3.841814518,-14.3025465,22.90026855,-13.85731602,-9.590315819,15.79987907,-11.87430859,0.374936134,11.44736576,-16.62363243,-18.09537697,-9.545623779,-2.927390814,3.238059998,-6.67250824,-9.759526253,1703.840806,1922.119577,23.63125632,3985.101744,1703.840806,4101.030102,640.4398987,1.0
-398.3550415,160.5872498,-7.92915535,-22.96870422,16.6814537,0.706898332,-13.39426422,-1.541239142,-6.859065533,-15.77319145,-5.101941586,-1.791583657,-14.04275608,-16.02461815,-6.332270145,-1.691289067,-2.236154318,-3.422283888,-6.417830944,-8.373167038,1230.675282,1130.910703,25.01349562,2267.101199,1230.675282,1907.637133,711.756356,1.0
-393.6418762207031,192.9098358154297,-21.33022117614746,18.61389541625977,20.43785095214844,-17.29275894165039,0.4407574236392975,-5.409116268157959,-4.885639190673828,3.853086233139038,-8.541563034057617,-0.5069745182991028,7.84990930557251,5.24813985824585,5.682435512542725,-4.168810844421387,-2.1277480125427246,3.589871406555176,-4.853254795074463,-2.2438161373138428,1384.9177880729994,1523.256736116348,20.68778946332392,2911.3826308139537,1384.9177880729994,2760.073794726424,642.3980760837437,0.0
-561.2063598632812,194.3056488037109,23.07276725769043,12.88085651397705,11.7427339553833,6.124007701873779,24.906885147094727,4.101473331451416,-9.58196258544922,9.465970993041992,10.97032642364502,7.70762300491333,6.926387310028076,3.2285335063934326,8.283894538879395,3.617051839828491,-4.546126365661621,2.7467620372772217,4.733650207519531,0.0461200103163719,662.7881421284579,1076.0070943408691,20.58911980411659,1122.4336845930231,662.7881421284579,1051.535564165097,304.1788072939091,0.0
-465.69140625,172.26429748535156,-42.73149871826172,27.90443229675293,21.08033943176269,-18.02198982238769,9.093255043029783,-3.804449796676636,9.074281692504885,19.796091079711918,-8.099311828613281,7.758030891418457,11.113219261169434,-1.5169557332992554,15.798382759094238,3.87520170211792,-4.164278030395508,11.163357734680176,-0.3388518691062927,0.1951550245285034,1557.830389778608,1746.5170155579476,21.813643906428275,3459.983648255814,1557.830389778608,3355.168100456301,661.7863179971987,0.0
-432.1011962890625,147.2562255859375,-16.43117332458496,11.13157558441162,18.98577308654785,-14.07474422454834,-3.6202242374420166,2.53019642829895,7.949563980102539,12.28076171875,-1.0322222709655762,3.73806357383728,8.763152122497559,0.6726667284965515,4.181220054626465,0.2962239980697632,-3.662044286727905,6.330964088439941,2.740490436553955,-1.989013671875,1688.191919819537,1687.756360021643,20.526734330488733,3649.845566860465,1688.191919819537,2602.9850522166435,562.9625506316473,0.0
-402.5786743164063,155.0067901611328,17.403898239135742,8.26264476776123,8.677125930786133,-26.231889724731445,-25.79294204711914,-4.089287281036377,-0.3871791064739227,-4.388905048370361,-3.0326545238494877,-3.1644833087921143,-4.819178581237793,0.6367451548576355,2.034764289855957,-4.280846118927002,-2.940483808517456,-2.198065996170044,-7.774065017700195,-4.3472676277160645,1294.1510359786444,1188.2223375566716,21.73802031365071,2227.629905523256,1294.1510359786444,3135.9402983005493,279.1758436449249,0.0
-248.0522308349609,188.2813262939453,-59.24691009521485,20.210678100585938,12.868231773376465,-26.9167594909668,4.997225284576416,-10.137301445007324,11.046319007873535,26.018564224243164,-10.145686149597168,9.354902267456056,18.45422744750977,-1.6897423267364502,8.250065803527832,-0.7468302845954895,-2.7375130653381348,12.197921752929688,-1.4729903936386108,-0.9192705750465392,1795.5292409173535,1671.6102832560484,24.137121059938696,3580.146257267442,1795.5292409173535,3527.2398091006357,1092.4234963554368,0.0
-413.7174682617188,142.30667114257812,27.35334587097168,6.935392379760742,-13.53641414642334,-23.405502319335938,-10.5086030960083,-11.47787380218506,-3.1888389587402344,-1.7654770612716677,-12.599493026733398,-3.681877374649048,-0.7834747433662415,-3.1299543380737305,4.317729949951172,-3.784351587295532,-8.37468147277832,0.5951698422431946,-4.573731899261475,-9.191221237182615,1947.320703101578,1415.8416286350166,22.39071110152442,3238.5009765625,1947.320703101578,5682.372361700789,451.3816152890335,0.0
-493.5046997070313,128.8538055419922,35.71244430541992,26.240812301635746,-2.6402058601379395,-24.38751983642578,-8.610247611999512,-3.794926881790161,5.412397861480713,12.737932205200195,1.9396209716796875,0.8665426969528198,-0.307835042476654,-5.736649513244629,-2.92057466506958,-3.4424660205841064,-0.1590906232595443,1.3456281423568726,-7.519606590270996,-2.912685871124268,1385.1123644834242,1412.0600159493458,21.046794443824925,2461.459847383721,1385.1123644834242,2759.569047721655,322.2247217943378,0.0
-527.805908203125,89.0108642578125,10.24557399749756,7.026388645172119,6.001445293426514,-18.694963455200195,-14.662083625793455,5.160636901855469,1.94195556640625,-7.047921180725098,-1.900596141815185,0.1323834806680679,-3.417124032974243,-1.13973867893219,-3.324450254440308,-7.313019752502441,-3.4711062908172607,-4.948055744171143,-8.275607109069824,-3.930326461791992,1776.5103955339284,1687.325187588627,19.99056127386176,3673.328488372093,1776.5103955339284,3679.148545004616,322.3284216851528,0.0
-533.8662719726562,124.98700714111328,22.211227416992188,14.74088191986084,12.189727783203123,0.5347872376441956,7.693163394927978,6.350799083709717,4.316668510437012,4.775067329406738,-4.164109230041504,-3.8955483436584473,4.370368480682373,6.238577842712402,4.159055233001709,-0.2025790959596634,-1.3218363523483276,1.269875407218933,1.5899254083633425,0.1373724639415741,1512.4811172172317,1673.8277007397717,21.472883596634915,3318.836300872093,1512.4811172172317,2963.955760673599,363.2333984190605,0.0
-553.7416381835938,141.6627960205078,0.6243727803230286,13.41858959197998,5.931379318237305,-20.345258712768555,-3.926264762878418,-7.2276082038879395,-6.023396015167236,8.0325345993042,-4.743885040283203,-2.627734899520874,9.61619472503662,-1.4881131649017334,-3.302165269851685,-0.5167311429977417,-5.888204097747803,-0.4249297976493835,-0.6918185353279114,-7.280665397644043,1762.62890051215,1551.8095290199751,20.94099026761779,3400.526889534884,1762.62890051215,2951.5760312241628,528.6747944346937,0.0
-343.7977294921875,165.03326416015625,12.804925918579102,7.48703670501709,4.59065055847168,-7.3499226570129395,-1.0426585674285889,-11.01049518585205,4.776102066040039,19.14499855041504,-4.587863445281982,-2.6687891483306885,12.756114959716797,6.1982197761535645,5.098477840423584,1.7111568450927734,-2.3677446842193604,6.471655368804932,2.9519104957580566,-3.4821388721466064,1071.2837609136757,1400.9711196458286,22.12897847768297,2168.922601744186,1071.2837609136757,2588.3333439625744,432.0692980682319,0.0
-373.9201354980469,186.74481201171875,-47.128360748291016,31.38834953308105,9.101896286010742,-31.141191482543945,11.14648723602295,-7.819159030914307,-0.5948269963264465,13.286469459533691,-12.062416076660156,5.3741984367370605,6.642544269561768,-5.466046333312988,11.49866771697998,-1.1232281923294067,-5.3722310066223145,8.556046485900879,-2.2360382080078125,0.0671304240822792,1806.283323808312,1801.7558089178196,20.6870252300482,3920.8984375,1806.283323808312,2645.79424648802,991.089636036086,0.0
-470.3051452636719,137.56549072265625,27.53713798522949,9.966750144958496,-1.618679761886597,-14.370203018188477,-2.1195528507232666,-4.146725177764893,-1.9028470516204836,13.15489387512207,3.813159227371216,-4.675014972686768,4.091222286224365,1.0250394344329834,-3.661041736602783,-2.0450799465179443,-9.44215202331543,-12.05408000946045,-4.649335861206055,-3.9035260677337646,1213.96598794808,1176.8346803328232,21.591569462689797,2361.0328851744184,1213.96598794808,3542.720422153984,271.20901542528543,0.0
-489.7388305664063,177.20828247070312,-51.519317626953125,22.392013549804688,12.63064670562744,-21.661401748657227,21.3867130279541,8.733176231384277,7.387762546539307,16.567537307739258,0.6246911883354187,14.462306022644045,9.653247833251951,1.3386026620864868,16.986406326293945,0.2235972434282302,-3.437338590621948,13.206737518310549,2.583056688308716,1.7141108512878418,1660.3973717012875,1810.9870999847392,21.34737261438645,3823.621961805556,1660.3973717012875,2833.199637809201,884.1189037076352,0.0
-536.6250610351562,187.3777008056641,16.513622283935547,-4.793521881103516,-2.149632692337036,3.678601026535034,22.8466796875,3.2376515865325928,0.6610024571418762,16.386837005615234,-4.773808479309082,-7.429724216461182,10.423867225646973,-0.4931111931800842,-2.323606014251709,5.511909484863281,-5.397284507751465,-2.8869752883911133,7.721395969390869,0.8248805999755859,935.0435215991484,1185.9189407396166,19.8485937666502,1485.6695130813953,935.0435215991484,1535.5895174648483,291.7707977321192,0.0
-428.3922424316406,211.4786834716797,3.010573148727417,2.6400463581085205,-4.5069780349731445,-17.27182388305664,7.289944171905518,-8.53941535949707,-8.180785179138184,7.015836238861084,-6.470364093780518,3.791933298110962,12.00880241394043,-2.3681509494781494,1.924079656600952,0.1647720634937286,-7.506208896636963,-1.2626396417617798,-3.6200013160705566,-3.6351511478424072,1051.5243246757857,1162.9042180956938,21.331013701541814,1805.686773255814,1051.5243246757857,2201.8876296242947,533.2216548679181,0.0
-520.7657470703125,112.69197845458984,4.670573711395264,-1.862773060798645,7.8220295906066895,-19.212623596191406,-26.05682182312012,-7.343554496765137,-2.17050576210022,-7.637517929077148,-6.661654949188232,-4.754593372344971,-5.262915134429932,-5.200222015380859,-6.3590288162231445,-4.768901824951172,-2.7408130168914795,-6.270983695983887,-5.204832077026367,-1.4431456327438354,1502.5038444536062,1425.8557447227,20.39802852072414,2947.1066497093025,1502.5038444536062,2223.8355474903105,447.80347376336925,0.0
-392.6173400878906,187.8117218017578,-24.69982147216797,36.6068000793457,9.364765167236328,-30.25319480895996,15.329753875732422,-4.328034400939941,-2.8130345344543457,20.20836067199707,-12.00657844543457,-3.71283221244812,12.762899398803713,-8.095438003540039,-1.0820319652557373,2.149324893951416,-5.878205299377441,2.104003429412842,-4.939096450805664,-6.56669282913208,1926.35221499446,1551.050721422363,20.328448008518983,3239.8937136627906,1926.35221499446,4558.487053818258,601.8898609593297,0.0
-493.6888427734375,151.30743408203125,0.2405012398958206,1.100168228149414,0.3406229317188263,-17.81520652770996,-6.811550617218018,-3.7007219791412354,4.875601768493652,3.6994102001190186,-13.498069763183594,-2.663927793502808,1.3832288980484009,-9.78670883178711,2.8502862453460693,4.277043342590332,-5.120240211486816,3.869462013244629,1.2752370834350586,-6.426449775695801,1826.991380549164,1538.1239308559652,20.08111883684885,3468.97710755814,1826.991380549164,3071.80336648345,474.4968015337285,0.0
-581.09619140625,154.2232208251953,-41.97775268554688,8.54049301147461,-8.479231834411621,-38.12816619873047,-7.347593784332275,-25.525096893310547,-17.636966705322266,-0.8791935443878174,-21.481294631958008,-7.883177757263184,-3.93428373336792,-17.34247398376465,-5.781899452209473,-13.26455783843994,-17.22713851928711,-4.162336349487305,-10.808297157287598,-8.748229026794434,2005.874455648599,1700.348901216148,22.509763039241047,3762.513626453489,2005.874455648599,3213.662259050848,820.4554296422474,0.0
-397.5577087402344,158.312744140625,-23.42820167541504,22.562583923339844,13.29147243499756,-26.633634567260746,-0.8160423636436462,-0.460678368806839,4.670352935791016,11.65984058380127,-8.470658302307129,4.105733871459961,12.913957595825195,-5.190040111541748,-0.9536665678024292,2.5330348014831543,-1.5020906925201416,1.7616719007492063,-2.5493581295013428,-2.2954509258270264,1775.2702548288728,1693.2202477457683,22.251928114074552,3687.068495639535,1775.2702548288728,2903.005147165618,913.9220240278332,0.0
-431.1041870117188,193.79779052734372,20.295875549316406,22.762300491333008,12.078454971313477,-16.72459602355957,-3.192894697189331,1.6988507509231567,6.872246742248535,6.40116024017334,-4.390002250671387,-1.7695549726486206,-6.320524215698242,-3.5217361450195312,9.070549011230469,-4.862758636474609,-11.198911666870115,3.6062090396881104,4.083641529083252,0.4848145544528961,1108.045417479901,1156.9528731494147,24.020836524585647,2098.2240188953488,1108.045417479901,2758.3395087545305,297.9618174520948,0.0
-426.8506774902344,161.03782653808594,13.261466979980469,13.06831169128418,18.66355323791504,-6.331600189208984,-9.856657028198242,-7.986546993255615,1.0056586265563965,5.326466083526611,-2.543511390686035,2.632326602935791,6.382589340209961,-0.632735550403595,-3.236384868621826,-5.4838972091674805,-6.114552974700928,-6.872028827667236,-9.684222221374512,-4.764376640319824,1369.1763731524893,1424.1798559105248,22.3036980557642,2718.273074127907,1369.1763731524893,4472.032589005065,341.3549560922488,0.0
-458.5026550292969,178.09190368652344,-33.137596130371094,14.053967475891112,24.80893898010254,-22.03341293334961,4.285055160522461,11.285402297973633,-1.316470742225647,6.662092685699463,-2.909472703933716,-2.465449333190918,5.7591552734375,-5.2566351890563965,-3.555433750152588,0.0121682537719607,-5.029301166534424,2.1280553340911865,0.7613341212272644,-5.983378887176514,1644.6121095841877,1540.8740475674,20.01177664058948,3273.809523809524,1644.6121095841877,2556.90315760083,690.373567463478,0.0
-595.5919799804688,85.46531677246094,-4.668596267700195,18.83970069885254,27.836824417114254,-0.8182191848754883,1.705397129058838,10.866848945617676,7.343588352203369,9.305342674255373,8.697287559509277,1.196093201637268,3.003225088119507,9.7727632522583,4.277490139007568,-0.3380973637104034,4.270005702972412,0.1307948231697082,-3.7828714847564697,2.726249933242798,2102.963922963891,1802.5350925861717,19.011889081348937,4190.952034883721,2102.963922963891,3643.816925989349,745.466977313388,0.0
-414.3062133789063,180.34982299804688,5.663815975189209,-12.830387115478516,6.101443290710449,0.2127275615930557,-2.947537660598755,-3.533484935760498,9.767251968383787,7.636405467987059,-13.654790878295898,-2.7874515056610107,11.928098678588867,-2.427858352661133,-9.229602813720703,-2.5784056186676025,2.782981634140014,4.991837978363037,-0.0109216356649994,-1.8962877988815308,1182.53013837893,1044.1373096546522,23.60303266025393,2011.2872456395348,1182.53013837893,2657.63509388154,262.3193146709093,0.0
-612.843994140625,149.1354217529297,23.633588790893555,13.594829559326172,-2.650137424468994,-13.295862197875977,1.4094606637954712,-11.98043441772461,-10.461029052734377,8.051521301269531,-2.067380905151367,-9.083280563354492,2.1165897846221924,7.105650901794434,0.7481656670570374,-7.653749942779541,-5.656763553619385,0.7874817848205566,2.219322204589844,0.2407119274139404,1677.5365039490375,1564.5248663261,22.922487497674933,3348.0650436046512,1677.5365039490375,6149.249357100241,479.8403686303732,0.0
-330.3646240234375,161.7918243408203,18.14598846435547,22.100923538208008,13.230780601501465,-9.14603328704834,-1.2324120998382568,-3.578359842300415,6.1890645027160645,12.239975929260254,0.057891234755516,5.558717727661133,6.937576770782471,0.7957921624183655,5.3452863693237305,1.6604769229888916,0.3090358972549438,4.121219635009766,-0.006572098005563,3.0038015842437744,1046.9338961070082,1375.028013057754,19.92485933807534,2167.6735101744184,1046.9338961070082,2599.1134372400884,325.4115210649515,0.0
-398.3038024902344,177.0721893310547,27.531015396118164,-6.8335795402526855,7.405861377716064,-3.241809844970703,-9.683496475219728,0.4238055944442749,7.507205009460449,6.9736328125,3.624323606491089,-0.8054242134094238,-0.984703779220581,5.490733623504639,4.880105972290039,-5.420654773712158,-6.962258815765381,0.2210267186164856,1.095173954963684,-4.347628116607666,898.06226694637,1064.4625801694324,21.53234257160309,1636.8095930232555,898.06226694637,1607.0794031428263,317.25809978856967,0.0
-341.6943054199219,196.35177612304688,-45.87661361694336,49.98589324951172,3.814120292663574,-28.6042423248291,33.23614501953125,-9.993483543395996,-1.865084290504456,25.02525520324707,-12.530778884887695,5.492632865905762,8.800156593322754,-7.4058837890625,13.89948272705078,-1.3279987573623655,-5.86570405960083,11.664934158325195,-4.733370780944824,-1.8833054304122925,1849.0216475249536,2095.897721769409,21.01375302052698,4654.365007267442,1849.0216475249536,2582.6328500522395,994.597226709691,0.0
-375.1784362792969,192.1112060546875,-17.713369369506836,6.904147624969482,14.337166786193848,-25.51010513305664,-12.457916259765623,-6.443072319030762,-1.981451272964477,2.3687515258789062,-12.675670623779297,-0.4124580323696136,6.613389015197754,-11.185935020446776,-4.535510540008545,-3.59556245803833,-11.12379264831543,2.406153678894043,-2.424610376358032,-10.175618171691896,1260.6698251227726,1238.246676502872,22.421323865743474,2263.8535610465115,1260.6698251227726,2140.094587506504,507.1776403527253,0.0
-380.5364379882813,112.83161926269533,-18.24907684326172,3.559658527374268,-1.1843209266662598,-13.643942832946776,4.709884643554688,-7.345705509185791,-0.7371503710746765,12.20853328704834,-10.101284980773926,-11.232165336608888,-1.664049744606018,-10.468988418579102,-6.990192890167236,-0.8488243818283081,-7.156781196594238,-10.520535469055176,-8.266499519348145,-7.035482406616211,1792.7459757866127,1596.199358523519,20.532613938264475,3481.2182049418607,1792.7459757866127,4683.555648503156,925.3008004274736,0.0
-502.085693359375,156.86512756347656,68.00575256347656,28.848072052001957,3.1184070110321045,-16.39695167541504,-13.12735366821289,-8.180168151855469,-4.540438175201416,3.055227041244507,-0.621688187122345,-9.759441375732422,-4.994489192962647,4.656717300415039,1.9532779455184937,-4.239734649658203,-3.371941089630127,-4.243824005126953,-6.469074726104736,-5.521744728088379,992.067758163004,1192.2987717140668,21.16965565381007,2085.982921511628,992.067758163004,2468.774547316535,273.4879448522199,0.0
-509.3045349121094,151.73504638671875,35.155738830566406,14.72093391418457,8.483199119567871,4.644565582275391,8.347759246826172,-2.161448240280152,2.844749689102173,5.088151454925537,-8.324796676635742,1.7277250289916992,7.606601715087891,-3.968011140823364,3.576482057571411,6.2539591789245605,-6.723369121551514,-4.0708327293396,2.0577259063720703,-0.3247199058532715,1023.64130050106,1396.3291279265325,19.52930312229696,1989.8028706395348,1023.64130050106,2613.769710899078,360.6473659614428,0.0
-389.5958557128906,183.90821838378903,-14.619029998779297,34.14034652709961,16.230350494384766,-26.32863044738769,8.111614227294922,2.431809663772583,0.5963563919067383,11.732720375061035,-8.726943969726562,-0.3685122430324554,11.04409408569336,-1.0812463760375977,2.3878703117370605,1.1336016654968262,-3.3123209476470947,0.5625776648521423,-2.967965602874756,-0.8054396510124207,1458.8418130606367,1652.1827544965206,20.45006446097116,3258.3802688953488,1458.8418130606367,2587.4367551483583,549.8259793225443,0.0
-424.554443359375,122.56067657470705,12.776653289794922,8.25049877166748,11.827505111694336,-16.44496726989746,-20.04229164123535,-1.9198824167251587,3.294386625289917,-5.146153926849365,-7.689621925354004,-5.368958473205566,-6.46720027923584,-4.549165725708008,-5.248240470886231,-5.729145050048828,3.613834857940674,2.457838296890259,-6.5362420082092285,-2.006614446640014,1648.650851277814,1326.1783846197886,20.618315088268087,2822.4473110465115,1648.650851277814,3270.345475465895,302.1105567557623,0.0
-422.4839477539063,183.0711212158203,-47.21214294433594,7.294179439544678,-8.391645431518555,-29.813112258911133,10.531604766845703,-15.705470085144045,-6.879630088806152,15.09298610687256,-10.75227165222168,4.850677967071533,13.418389320373535,-4.978720664978027,0.2939473390579223,-7.177065372467041,-8.630256652832031,1.2929654121398926,-7.598395824432373,-3.622445583343506,1840.052097631823,1673.8245457784874,22.170292900491475,3701.308139534884,1840.052097631823,2831.389933121347,939.1634248884086,0.0
-518.1365966796875,186.62628173828125,8.129860877990723,2.858752489089966,12.490017890930176,-4.298740386962891,6.638078689575195,10.000066757202148,7.516095161437988,7.930937767028809,5.465856075286865,10.732014656066896,5.956775665283203,-1.1005803346633911,4.631673812866211,-2.882913827896118,-8.934554100036621,1.9781858921051023,0.8318266272544861,-4.915524482727051,932.7695737827086,1242.987497192304,21.056056362948556,1724.9954578488373,932.7695737827086,1649.9908757814835,440.94607433068006,0.0
-380.1882019042969,206.36404418945312,-31.507286071777344,15.96126937866211,11.804278373718262,-19.98398208618164,9.682615280151367,2.794861078262329,7.111588001251221,7.381233692169189,-9.773259162902832,8.022356986999512,0.1090353801846504,-8.333915710449219,12.635517120361328,-6.591907978057861,-12.257338523864746,10.282543182373049,-0.8237528800964355,-1.9795933961868288,1354.6589383513822,1427.415383447125,22.279348873343537,2546.398074127907,1354.6589383513822,2056.2370404738635,507.9001330966548,0.0
